City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
382,waipawa,8,NZ,1538971381,44,-39.94,176.59,62.62,6.26
383,labuhan,12,ID,1538971381,69,-2.54,115.51,85.93,2.35
384,mungwi,20,ZM,1538971381,41,-10.17,31.37,65.77,9.73
385,nuuk,48,GL,1538967000,86,64.17,-51.74,30.2,8.05
386,vryburg,12,ZA,1538971382,66,-26.96,24.73,52.54,2.91
387,liverpool,75,GB,1538968800,76,53.41,-2.98,57.2,11.41
388,tarija,90,BO,1538967600,59,-21.53,-64.73,66.2,5.82
389,xuchang,48,CN,1538967600,49,34.03,113.82,73.4,4.47
390,nador,0,MA,1538969400,47,35.17,-2.93,75.2,10.29
391,sammamish,90,US,1538969700,85,47.61,-122.04,55.04,2.01
392,pudozh,80,RU,1538971382,95,61.81,36.54,32.65,9.17
393,egvekinot,92,RU,1538971107,97,66.32,-179.17,36.07,3.13
394,moree,0,AU,1538971383,70,-29.46,149.84,75.49,4.59
395,cantanhede,8,BR,1538971383,90,-3.64,-44.38,75.22,5.93
396,newport,90,GB,1538968800,87,51.59,-3.0,55.4,9.17
397,bijie,92,CN,1538971383,100,27.3,105.3,55.87,3.47
398,badou,44,TG,1538971384,98,7.58,0.61,71.35,2.57
399,agadez,0,NE,1538971384,28,16.97,7.99,68.2,3.36
400,kindersley,40,CA,1538967600,80,51.47,-109.16,35.6,10.29
401,takoradi,68,GH,1538971384,100,4.89,-1.75,76.3,6.26
402,tocopilla,12,CL,1538971384,90,-22.09,-70.2,61.45,4.47
403,methoni,20,GR,1538968800,93,36.82,21.7,60.8,4.7
404,meulaboh,64,ID,1538971055,100,4.14,96.13,80.98,4.25
405,rapid valley,90,US,1538968500,92,44.06,-103.15,34.7,6.93
406,grand-lahou,88,CI,1538971385,94,5.24,-5.0,75.67,5.37
407,bathsheba,40,BB,1538967600,83,13.22,-59.52,78.8,12.75
408,sitka,92,US,1538971041,97,37.17,-99.65,62.53,11.3
409,hagi,40,JP,1538967600,69,34.43,131.51,77.0,9.17
410,araouane,0,ML,1538971070,24,18.9,-3.53,70.9,8.72
411,morondava,0,MG,1538971385,100,-20.3,44.28,65.05,2.91
412,katsuura,40,JP,1538967600,64,33.93,134.5,75.2,3.36
413,chon buri,40,TH,1538969400,62,13.36,100.98,87.8,4.7
414,haines junction,64,CA,1538971076,87,60.75,-137.51,30.76,2.13
415,fare,100,PF,1538971095,100,-16.7,-151.02,76.84,10.63
416,henties bay,32,NA,1538971057,99,-22.12,14.28,57.67,3.02
417,calama,0,CL,1538971200,29,-22.46,-68.93,50.0,10.29
418,byron bay,44,AU,1538969400,57,-28.65,153.62,75.2,13.87
419,boa vista,0,BR,1538971200,69,2.82,-60.67,82.4,4.7
420,sisimiut,32,GL,1538971387,100,66.94,-53.67,16.27,3.13
421,luganville,92,VU,1538971059,100,-15.51,167.18,73.69,5.93
422,kilindoni,0,TZ,1538971387,100,-7.91,39.67,77.92,13.2
423,allapalli,0,IN,1538971388,74,19.43,80.06,83.5,4.59
424,chalus,75,IR,1538967600,87,36.66,51.42,57.2,1.12
425,tongchuan,88,CN,1538967600,45,34.9,108.95,66.2,3.91
426,alta floresta,44,BR,1538971388,95,-9.87,-56.08,74.32,2.35
427,jepelacio,8,PE,1538971388,94,-6.11,-76.92,70.36,2.01
428,valparaiso,90,US,1538970480,87,41.47,-87.06,69.8,10.29
429,doha,68,QA,1538967600,79,25.29,51.53,86.0,3.36
430,durazno,0,UY,1538971389,90,-33.38,-56.52,61.63,10.85
431,vasilyevskiy mokh,56,RU,1538971389,90,57.01,35.92,41.02,17.11
432,zhigansk,8,RU,1538971113,79,66.77,123.37,35.53,3.91
433,ambulu,24,ID,1538971389,83,-8.35,113.61,80.08,6.04
434,gizo,0,IL,1538968800,78,31.8,34.94,73.4,3.36
435,chiang klang,20,TH,1538967600,83,19.29,100.86,80.6,2.24
436,ganzhou,12,CN,1538971390,52,25.86,114.93,77.65,3.58
437,never,76,RU,1538971390,60,53.98,124.16,44.08,7.16
438,lazaro cardenas,5,MX,1538966400,35,28.39,-105.62,73.4,13.87
439,andros town,75,BS,1538967600,83,24.73,-77.79,80.6,17.22
440,katangli,92,RU,1538971060,100,51.71,143.23,46.96,12.75
